Hshld_code,Loc_code,Occ_code,SH_code,DW_code,Grid_code,Tank_Volume (L),HP_cap,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code
Mod-Nom-Ideal,CH,3,HYD200,HYD200,2045-Hhigh,200,14,4979.514501,13002.5,2.862368957,403.8565279,0.181035472,393.400325,0.079003751,0,0,-47062.04107,1632,Cpeak
Mod-H1-Ideal,CH,3,HYD200,HYD200,2045-Hhigh,200,11.2,3996.328692,10534.11293,2.879915026,395.8310703,0.155954934,316.8874203,0.079294634,18.49188808,2,-42278.83253,1845,Cpeak
Mod-Nom-Real,CH,3,HYD200,HYD200,2045-Hhigh,200,14,4117.614592,10998.86667,2.924757585,398.9594723,0.190454584,327.6853082,0.079581345,0,0,-55628.62442,1701,Cpeak
Mod-H1-Real,CH,3,HYD200,HYD200,2045-Hhigh,200,11.2,3485.503948,9432.176533,2.955942524,392.8288012,0.165993774,277.2702687,0.079549549,22.99144229,2,-50006.17092,1928,Cpeak
Mass-Nom-Ideal,AK,3,HYD200,HYD200,2045-Hhigh,200,11.2,1338.211528,4479.333333,3.611959966,352.7748558,0.043716035,98.82662097,0.073849776,0,0,-7877.999493,484,Cpeak
Mass-H1-Ideal,AK,3,HYD200,HYD200,2045-Hhigh,200,8.5,838.1220162,2560.058333,3.135156919,346.4230526,0.013197407,54.69927935,0.0652641,11.41574452,1,-1842.359214,334,Cpeak
Mass-Nom-Real,AK,3,HYD200,HYD200,2045-Hhigh,200,11.2,1228.894366,4180,3.657898229,351.1967591,0.045841383,90.41309321,0.073572714,0,0,-10133.22038,511,Cpeak
Mass-H1-Real,AK,3,HYD200,HYD200,2045-Hhigh,200,8.5,834.6044157,2551.275,3.136582266,346.3149364,0.013192721,54.38129449,0.065158168,8.163404923,1,-1830.660813,334,Cpeak
Mass-Nom-Ideal,CH,3,HYD200,HYD200,2045-Hhigh,200,14,3367.298233,8835.166667,2.852791398,403.6613954,0.094499247,257.5204405,0.076476873,0,0,-18641.94772,866,Cpeak
Mass-H1-Ideal,CH,3,HYD200,HYD200,2045-Hhigh,200,11.2,1442.569673,3984.847933,2.917542063,391.4482313,0.044458756,109.579433,0.075961276,0,0,-6188.674559,548,Cpeak
Mass-Nom-Real,CH,3,HYD200,HYD200,2045-Hhigh,200,14,2828.630739,7607.833333,2.917940582,398.7891929,0.105650524,216.4944588,0.07653684,0,0,-26000.28302,939,Cpeak
Mass-H1-Real,CH,3,HYD200,HYD200,2045-Hhigh,200,11.2,1378.464015,3862.9254,2.956593507,390.1541252,0.048010807,104.5646406,0.075855909,0,0,-8819.108136,601,Cpeak
Mod-Nom-Ideal,AK,4,HYD200,HYD200,2045-Hhigh,200,11.2,1748.599779,5897.833333,3.656484097,353.2110684,0.072892719,129.9775546,0.074332364,28.5583304,3,-13253.69791,834,Cpeak
Mod-H1-Ideal,AK,4,HYD200,HYD200,2045-Hhigh,200,8.5,1631.612176,4766.8,3.093065823,350.4778012,0.058588504,115.1077922,0.0705485,87.1605218,6,-9660.240399,691,Cpeak
Mod-Nom-Real,AK,4,HYD200,HYD200,2045-Hhigh,200,11.2,1634.091645,5580.833333,3.6932284,351.7733808,0.074788801,121.5626054,0.074391547,30.38246777,4,-14807.37251,855,Cpeak
Mod-H1-Real,AK,4,HYD200,HYD200,2045-Hhigh,200,8.5,1600.767176,4689.308333,3.098614488,349.8791016,0.059643413,112.8402417,0.070491352,85.94723398,6,-11203.80342,716,Cpeak
Mod-Nom-Ideal,CH,4,HYD200,HYD200,2045-Hhigh,200,14,5118.447765,13480.83333,2.879597427,403.0109762,0.181035472,400.3429781,0.078215701,0,0,-47859.95056,1651,Cpeak
Mod-H1-Ideal,CH,4,HYD200,HYD200,2045-Hhigh,200,11.2,4131.26421,11012.96507,2.903710421,395.2317596,0.155954934,323.9900581,0.07842395,28.50430361,4,-42966.41344,1857,Cpeak
Mod-Nom-Real,CH,4,HYD200,HYD200,2045-Hhigh,200,14,4256.383029,11477.43333,2.943402265,398.0123783,0.190454584,334.5194159,0.078592414,0,0,-54815.86051,1697,Cpeak
Mod-H1-Real,CH,4,HYD200,HYD200,2045-Hhigh,200,11.2,3620.341669,9911.030267,2.980081737,392.2872173,0.165993774,284.2062145,0.078502595,32.81374545,4,-51302.31023,1943,Cpeak
Mass-Nom-Ideal,AK,4,HYD200,HYD200,2045-Hhigh,200,11.2,1453.016724,4958.166667,3.659313614,352.1030762,0.043716035,104.3414829,0.071810242,36.23293589,4,-7767.3016,471,Cpeak
Mass-H1-Ideal,AK,4,HYD200,HYD200,2045-Hhigh,200,8.5,980.1715675,3038.608333,3.169792716,345.5698189,0.013197407,61.33798717,0.062578827,79.31229948,6,-1844.463768,287,Cpeak
Mass-Nom-Real,AK,4,HYD200,HYD200,2045-Hhigh,200,11.2,1343.579148,4658.833333,3.705080705,350.6255352,0.045841383,95.80874686,0.071308599,35.54430544,5,-9517.174736,501,Cpeak
Mass-H1-Real,AK,4,HYD200,HYD200,2045-Hhigh,200,8.5,976.5543808,3029.825,3.171451677,345.3898156,0.013192721,61.03930107,0.062504764,83.27784492,7,-1815.75271,283,Cpeak
Mass-Nom-Ideal,CH,4,HYD200,HYD200,2045-Hhigh,200,14,3505.842452,9313.733333,2.878545416,402.7182864,0.094499247,264.3324483,0.075397697,0,0,-19236.20477,875,Cpeak
Mass-H1-Ideal,CH,4,HYD200,HYD200,2045-Hhigh,200,11.2,1577.452273,4463.534,2.97428895,390.6864192,0.044458756,116.4574867,0.073826314,37.69224773,5,-6158.011035,531,Cpeak
Mass-Nom-Real,CH,4,HYD200,HYD200,2045-Hhigh,200,14,2967.332054,8086.633333,2.944917573,398.153748,0.105650524,223.3820784,0.075280445,0,0,-25461.68698,938,Cpeak
Mass-H1-Real,CH,4,HYD200,HYD200,2045-Hhigh,200,11.2,1513.241757,4341.774733,3.012352206,389.5638248,0.048010807,111.4483633,0.07364875,36.49649676,5,-8450.254376,592,Cpeak
Mod-Nom-Ideal,AK,5,HYD200,HYD200,2045-Hhigh,200,11.2,1868.237188,6373.833333,3.678732362,352.4333376,0.072892719,136.9208415,0.073288789,2353.985443,14,-14213.71895,940,Cpeak
Mod-H1-Ideal,AK,5,HYD200,HYD200,2045-Hhigh,200,8.5,1778.963758,5243.366667,3.105383749,349.6493812,0.058588504,123.5624907,0.069457565,1826.647557,16,-11087.73911,889,Cpeak
Mod-Nom-Real,AK,5,HYD200,HYD200,2045-Hhigh,200,11.2,1753.841838,6056.5,3.713709666,350.8242719,0.074788801,128.5606799,0.073302322,2353.243715,14,-16368.56466,950,Cpeak
Mod-H1-Real,AK,5,HYD200,HYD200,2045-Hhigh,200,8.5,1748.066111,5165.733333,3.110659362,348.9390516,0.059643413,121.3016073,0.069391888,1820.249632,16,-12727.9716,903,Cpeak
Mod-Nom-Ideal,CH,5,HYD200,HYD200,2045-Hhigh,200,14,5262.584525,13954.73333,2.8917915,402.2705507,0.181035472,408.5506014,0.077633072,4270.16925,13,-47321.53406,1664,Cpeak
Mod-H1-Ideal,CH,5,HYD200,HYD200,2045-Hhigh,200,11.2,4270.388201,11486.7954,2.921476772,394.5205009,0.155954934,331.9860336,0.077741418,4217.055078,19,-43121.50233,1922,Cpeak
Mod-Nom-Real,CH,5,HYD200,HYD200,2045-Hhigh,200,14,4400.498364,11950.63333,2.955523126,396.8665755,0.190454584,342.7451788,0.07788781,4345.707872,13,-54784.81362,1720,Cpeak
Mod-H1-Real,CH,5,HYD200,HYD200,2045-Hhigh,200,11.2,3759.340512,10384.69293,2.997235828,391.3647546,0.165993774,292.2528098,0.077740446,4219.8531,19,-50769.89973,1993,Cpeak
Mass-Nom-Ideal,AK,5,HYD200,HYD200,2045-Hhigh,200,11.2,1572.800313,5434.5,3.68508624,351.3520548,0.043716035,111.2628905,0.070741905,1979.435593,14,-8649.567309,610,Cpeak
Mass-H1-Ideal,AK,5,HYD200,HYD200,2045-Hhigh,200,8.5,1127.596531,3515.458333,3.178421184,344.7750902,0.013197407,69.83588011,0.061933394,1604.215644,16,-2224.696692,316,Cpeak
Mass-Nom-Real,AK,5,HYD200,HYD200,2045-Hhigh,200,11.2,1463.528062,5135.333333,3.728371235,349.8497862,0.045841383,102.8258451,0.070258882,1936.934335,14,-11036.01342,647,Cpeak
Mass-H1-Real,AK,5,HYD200,HYD200,2045-Hhigh,200,8.5,1124.070651,3506.675,3.179620692,344.6073294,0.013192721,69.54531988,0.061869171,1570.878412,15,-2194.129894,303,Cpeak
Mass-Nom-Ideal,CH,5,HYD200,HYD200,2045-Hhigh,200,14,3651.117702,9790.2,2.895785268,402.0897826,0.094499247,272.7036142,0.074690447,2083.047395,10,-19341.81614,900,Cpeak
Mass-H1-Ideal,CH,5,HYD200,HYD200,2045-Hhigh,200,11.2,1717.170709,4940.5332,3.011740348,389.9802267,0.044458756,124.5300268,0.07252047,1539.114033,12,-7290.845228,651,Cpeak
Mass-Nom-Real,CH,5,HYD200,HYD200,2045-Hhigh,200,14,3112.273127,8562.4,2.961842092,396.9423215,0.105650524,231.8025222,0.074480135,2177.321214,11,-25866.53493,988,Cpeak
Mass-H1-Real,CH,5,HYD200,HYD200,2045-Hhigh,200,11.2,1652.600715,4818.441,3.048329067,388.6777091,0.048010807,119.4891679,0.072303713,1560.492366,12,-10035.63493,712,Cpeak
Mod-Nom-Ideal,AK,3,HYD500,HYD500,2045-Hhigh,500,8.5,1994.778482,5629.55,3.028010447,567.4675239,0.072892719,151.6941139,0.076045594,0,0,-2866.561778,465,Cpeak
Mod-H1-Ideal,AK,3,HYD500,HYD500,2045-Hhigh,500,6,1485.274395,4499.2,3.225725798,565.2006126,0.058588504,109.2930642,0.073584426,0,0,-2137.03881,361,Cpeak
Mod-Nom-Real,AK,3,HYD500,HYD500,2045-Hhigh,500,8.5,1869.598339,5312.641667,3.041695113,566.2301461,0.074788801,142.6407493,0.076294863,0,0,-3651.437377,490,Cpeak
Mod-H1-Real,AK,3,HYD500,HYD500,2045-Hhigh,500,6,1455.857943,4421.7,3.231180441,564.6396751,0.059643413,107.1817408,0.073621016,0,0,-2609.820757,390,Cpeak
Mod-Nom-Ideal,CH,3,HYD500,HYD500,2045-Hhigh,500,14,5062.842265,13237.93333,2.861702821,643.2515024,0.181035472,401.5947323,0.079321992,0,0,-13820.01969,1061,Cpeak
Mod-H1-Ideal,CH,3,HYD500,HYD500,2045-Hhigh,500,8.5,4274.888528,10774.85546,2.737273563,639.9584672,0.155954934,332.6384686,0.077812197,0,0,-11808.50812,1141,Cpeak
Mod-Nom-Real,CH,3,HYD500,HYD500,2045-Hhigh,500,14,4201.48467,11236.16667,2.92267677,639.9589145,0.190454584,336.1240585,0.080001258,0,0,-16817.33989,1108,Cpeak
Mod-H1-Real,CH,3,HYD500,HYD500,2045-Hhigh,500,8.5,3785.071921,9672.914135,2.77122105,637.0871162,0.165993774,295.1374762,0.077974074,0,0,-15385.29795,1266,Cpeak
Mass-Nom-Ideal,AK,3,HYD500,HYD500,2045-Hhigh,500,8.5,1644.491409,4686.05,3.030258679,562.6246031,0.043716035,121.4831158,0.073872758,0,0,-1637.750775,301,Cpeak
Mass-H1-Ideal,AK,3,HYD500,HYD500,2045-Hhigh,500,5,855.9948479,2765.014644,3.313627064,554.1665909,0.013197407,56.00544577,0.065427316,0,0,-80.91344065,102,Cpeak
Mass-Nom-Real,AK,3,HYD500,HYD500,2045-Hhigh,500,8.5,1525.666879,4386.708333,3.047372269,561.1194471,0.045841383,112.4559226,0.073709356,0,0,-2391.450583,338,Cpeak
Mass-H1-Real,AK,3,HYD500,HYD500,2045-Hhigh,500,5,852.6025736,2756.204067,3.315170057,554.0141684,0.013192721,55.68349167,0.065310021,0,0,-71.25010813,98,Cpeak
Mass-Nom-Ideal,CH,3,HYD500,HYD500,2045-Hhigh,500,14,3455.018081,9067.566667,2.847187676,639.0495983,0.094499247,265.8038638,0.076932698,0,0,-5012.584438,515,Cpeak
Mass-H1-Ideal,CH,3,HYD500,HYD500,2045-Hhigh,500,6,1524.734491,4220,2.914387862,629.5145403,0.044458756,113.0653219,0.074154105,0,0,-1091.118609,281,Cpeak
Mass-Nom-Real,CH,3,HYD500,HYD500,2045-Hhigh,500,14,2916.625488,7841.166667,2.909247488,635.3111187,0.105650524,225.2426839,0.077227153,0,0,-7563.488184,584,Cpeak
Mass-H1-Real,CH,3,HYD500,HYD500,2045-Hhigh,500,6,1469.54528,4098.1,2.932183796,628.2993633,0.048010807,108.8312121,0.074057747,0,0,-1900.290136,343,Cpeak
Mod-Nom-Ideal,AK,4,HYD500,HYD500,2045-Hhigh,500,8.5,2136.093083,6104.275,3.051416371,562.9311701,0.072892719,158.747284,0.074316651,0,0,-3035.922954,476,Cpeak
Mod-H1-Ideal,AK,4,HYD500,HYD500,2045-Hhigh,500,6,1618.730668,4973.4,3.254325079,560.0951228,0.058588504,116.0622896,0.071699568,0,0,-2553.469619,394,Cpeak
Mod-Nom-Real,AK,4,HYD500,HYD500,2045-Hhigh,500,8.5,2010.881426,5787.366667,3.065523278,561.6888357,0.074788801,149.6892675,0.074439629,0,0,-3987.480965,515,Cpeak
Mod-H1-Real,AK,4,HYD500,HYD500,2045-Hhigh,500,6,1589.331648,4895.9,3.25975876,559.5372203,0.059643413,113.9147035,0.071674596,0,0,-3193.230529,425,Cpeak
Mod-Nom-Ideal,CH,4,HYD500,HYD500,2045-Hhigh,500,14,5201.565733,13715.33333,2.878580287,641.3119005,0.181035472,408.7920299,0.078590188,0,0,-14028.89767,1052,Cpeak
Mod-H1-Ideal,CH,4,HYD500,HYD500,2045-Hhigh,500,8.5,4431.430477,11251.70167,2.749086267,637.4302249,0.155954934,340.6359851,0.076868178,0,0,-12263.93131,1116,Cpeak
Mod-Nom-Real,CH,4,HYD500,HYD500,2045-Hhigh,500,14,4339.96816,11713.33333,2.940860271,637.8771265,0.190454584,343.3379992,0.079110718,0,0,-16916.12629,1099,Cpeak
Mod-H1-Real,CH,4,HYD500,HYD500,2045-Hhigh,500,8.5,3941.481964,10149.77265,2.783124785,634.468769,0.165993774,303.1494895,0.076912565,0,0,-16199.62265,1236,Cpeak
Mass-Nom-Ideal,AK,4,HYD500,HYD500,2045-Hhigh,500,8.5,1786.03517,5161.2,3.057650151,558.5822266,0.043716035,128.686441,0.07205146,0,0,-1755.810208,297,Cpeak
Mass-H1-Ideal,AK,4,HYD500,HYD500,2045-Hhigh,500,5,994.802354,3238.832356,3.327869523,548.6501756,0.013197407,62.68990889,0.063017451,0,0,-264.6854489,164,Cpeak
Mass-Nom-Real,AK,4,HYD500,HYD500,2045-Hhigh,500,8.5,1667.254702,4862,3.075087817,557.0435301,0.045841383,119.7030745,0.071796513,0,0,-2633.704337,343,Cpeak
Mass-H1-Real,AK,4,HYD500,HYD500,2045-Hhigh,500,5,991.3111162,3230.008989,3.329562919,548.4664965,0.013192721,62.36552655,0.062912163,0,0,-262.7310796,161,Cpeak
Mass-Nom-Ideal,CH,4,HYD500,HYD500,2045-Hhigh,500,14,3594.235861,9545.2,2.871632651,637.2599787,0.094499247,272.9996045,0.075954839,0,0,-4981.316104,498,Cpeak
Mass-H1-Ideal,CH,4,HYD500,HYD500,2045-Hhigh,500,6,1672.448542,4695.2,2.942403086,625.3171672,0.044458756,120.6618685,0.072146835,0,0,-1339.656037,297,Cpeak
Mass-Nom-Real,CH,4,HYD500,HYD500,2045-Hhigh,500,14,3055.519306,8318.566667,2.935118918,633.3273525,0.105650524,232.5563119,0.076110241,0,0,-7537.324901,583,Cpeak
Mass-H1-Real,CH,4,HYD500,HYD500,2045-Hhigh,500,6,1617.17348,4573.2,2.95951066,624.066593,0.048010807,116.4661472,0.072018339,0,0,-2333.719168,380,Cpeak
Mod-Nom-Ideal,AK,5,HYD500,HYD500,2045-Hhigh,500,8.5,2283.809788,6581.125,3.063568386,560.9361776,0.072892719,167.374736,0.073287511,78.80414553,4,-3823.224898,540,Cpeak
Mod-H1-Ideal,AK,5,HYD500,HYD500,2045-Hhigh,500,6,1758.748447,5449.3,3.266455455,557.4306288,0.058588504,124.1707833,0.070601787,60.90745328,4,-3033.844215,452,Cpeak
Mod-Nom-Real,AK,5,HYD500,HYD500,2045-Hhigh,500,8.5,2158.513421,6264.075,3.077382169,559.6472628,0.074788801,158.3355889,0.073353998,78.57096986,4,-4799.953911,577,Cpeak
Mod-H1-Real,AK,5,HYD500,HYD500,2045-Hhigh,500,6,1729.297249,5371.9,3.271785111,556.8860618,0.059643413,122.0014805,0.070549745,61.4347724,4,-3638.69391,476,Cpeak
Mod-Nom-Ideal,CH,5,HYD500,HYD500,2045-Hhigh,500,14,5346.752625,14192.96667,2.890739877,639.9256633,0.181035472,417.3720106,0.078060842,260.6280347,6,-14757.50583,1089,Cpeak
Mod-H1-Ideal,CH,5,HYD500,HYD500,2045-Hhigh,500,8.5,4592.630966,11728.38425,2.756967751,635.5888307,0.155954934,350.0982357,0.076230431,271.5259368,9,-13442.66579,1220,Cpeak
Mod-Nom-Real,CH,5,HYD500,HYD500,2045-Hhigh,500,14,4484.713415,12190.96667,2.953447833,636.371968,0.190454584,351.7651078,0.078436474,252.9221159,6,-18350.08491,1154,Cpeak
Mod-H1-Real,CH,5,HYD500,HYD500,2045-Hhigh,500,8.5,4102.514983,10626.32902,2.790578014,632.5295415,0.165993774,312.5292405,0.076179914,271.1792118,9,-17754.72305,1322,Cpeak
Mass-Nom-Ideal,AK,5,HYD500,HYD500,2045-Hhigh,500,8.5,1933.910434,5638.05,3.071104047,556.6022011,0.043716035,137.3274034,0.071010219,41.50270852,4,-2376.114642,356,Cpeak
Mass-H1-Ideal,AK,5,HYD500,HYD500,2045-Hhigh,500,5,1135.403051,3714.100544,3.334483917,545.3829219,0.013197407,70.82420577,0.06237803,57.29049608,5,-271.9575581,151,Cpeak
Mass-Nom-Real,AK,5,HYD500,HYD500,2045-Hhigh,500,8.5,1815.043962,5338.708333,3.087953574,554.9873564,0.045841383,128.2997642,0.070686863,50.19676855,4,-3297.477586,398,Cpeak
Mass-H1-Real,AK,5,HYD500,HYD500,2045-Hhigh,500,5,1131.867725,3705.274433,3.336111632,545.2116363,0.013192721,70.48740945,0.062275306,56.24421608,5,-263.0385361,148,Cpeak
Mass-Nom-Ideal,CH,5,HYD500,HYD500,2045-Hhigh,500,14,3739.445608,10022.13333,2.88891178,635.7012489,0.094499247,281.5949627,0.075303933,68.04588926,4,-5510.937002,570,Cpeak
Mass-H1-Ideal,CH,5,HYD500,HYD500,2045-Hhigh,500,6,1825.648709,5171.3,2.956882654,622.9206023,0.044458756,129.5826618,0.070978968,37.71545012,4,-1802.80392,359,Cpeak
Mass-Nom-Real,CH,5,HYD500,HYD500,2045-Hhigh,500,14,3200.796529,8795.5,2.952077685,631.6454402,0.105650524,241.0409735,0.075306559,66.43728414,4,-8469.869475,655,Cpeak
Mass-H1-Real,CH,5,HYD500,HYD500,2045-Hhigh,500,6,1770.41929,5049.4,2.972856184,621.6468274,0.048010807,125.3826822,0.070820897,36.6069291,4,-2872.855999,423,Cpeak
Mod-Nom-Ideal,AK,3,HYD1000,HYD1000,2045-Hhigh,1000,6,1995.839655,5936.7,3.191398049,877.9580992,0.072892719,152.0069327,0.076161896,0,0,-146.3178788,121,Cpeak
Mod-H1-Ideal,AK,3,HYD1000,HYD1000,2045-Hhigh,1000,5,1546.670634,4806.351167,3.300650258,875.6056062,0.058588504,112.5227926,0.072751619,0,0,-80.84298105,88,Cpeak
Mod-Nom-Real,AK,3,HYD1000,HYD1000,2045-Hhigh,1000,6,1876.070016,5619.5,3.205506185,876.4744432,0.074788801,143.0913986,0.076271886,0,0,-378.3799311,183,Cpeak
Mod-H1-Real,AK,3,HYD1000,HYD1000,2045-Hhigh,1000,5,1517.251195,4728.675644,3.307135045,874.8989772,0.059643413,110.1584285,0.072603949,0,0,-172.1251982,122,Cpeak
Mod-Nom-Ideal,CH,3,HYD1000,HYD1000,2045-Hhigh,1000,14,5180.961858,13582.56667,2.863096191,991.5937035,0.181035472,411.1276842,0.079353544,0,0,-3171.53802,524,Cpeak
Mod-H1-Ideal,CH,3,HYD1000,HYD1000,2045-Hhigh,1000,8.5,4398.256132,11119.97542,2.739103516,988.7822802,0.155954934,342.1117498,0.077783499,0,0,-2209.605352,481,Cpeak
Mod-Nom-Real,CH,3,HYD1000,HYD1000,2045-Hhigh,1000,14,4319.007034,11580.56667,2.922909005,988.0716541,0.190454584,345.8433911,0.080074746,0,0,-4470.772054,591,Cpeak
Mod-H1-Real,CH,3,HYD1000,HYD1000,2045-Hhigh,1000,8.5,3907.876338,10018.08535,2.772564153,985.8513141,0.165993774,304.6329525,0.07795358,0,0,-3778.501371,585,Cpeak
Mass-Nom-Ideal,AK,3,HYD1000,HYD1000,2045-Hhigh,1000,6,1660.594584,4989.7,3.193362407,869.7341441,0.043716035,122.8453656,0.073976735,0,0,-15.80248633,38,Cpeak
Mass-H1-Ideal,AK,3,HYD1000,HYD1000,2045-Hhigh,1000,5,948.6501337,3069.244422,3.310611956,861.4761897,0.013197407,61.87598609,0.065225296,0,0,0,0,Cpeak
Mass-Nom-Real,AK,3,HYD1000,HYD1000,2045-Hhigh,1000,6,1546.12498,4689.5,3.212066964,867.2838194,0.045841383,113.764138,0.073580169,0,0,-130.2736472,115,Cpeak
Mass-H1-Real,AK,3,HYD1000,HYD1000,2045-Hhigh,1000,5,944.9487842,3060.336244,3.3129928,861.2218757,0.013192721,61.45508613,0.065035362,0,0,0,0,Cpeak
Mass-Nom-Ideal,CH,3,HYD1000,HYD1000,2045-Hhigh,1000,11.2,3631.554547,9409.077267,2.799253026,984.0365787,0.094499247,282.9943894,0.077926515,0,0,-790.4935847,220,Cpeak
Mass-H1-Ideal,CH,3,HYD1000,HYD1000,2045-Hhigh,1000,5,1692.888801,4561.021166,2.822164751,973.624281,0.044458756,126.8561543,0.074934724,0,0,-4.219278958,15,Cpeak
Mass-Nom-Real,CH,3,HYD1000,HYD1000,2045-Hhigh,1000,11.2,3047.825899,8182.216133,2.894867291,979.7441799,0.105650524,238.9842173,0.078411374,0,0,-1715.232334,300,Cpeak
Mass-H1-Real,CH,3,HYD1000,HYD1000,2045-Hhigh,1000,5,1626.94641,4438.790037,2.854475243,972.0940971,0.048010807,121.6075598,0.074745891,0,0,-131.5746044,79,Cpeak
Mod-Nom-Ideal,AK,4,HYD1000,HYD1000,2045-Hhigh,1000,6,2129.073232,6408,3.214523062,869.9870757,0.072892719,159.2003273,0.074774472,0,0,-258.4480066,146,Cpeak
Mod-H1-Ideal,AK,4,HYD1000,HYD1000,2045-Hhigh,1000,5,1684.44353,5277.287444,3.310811224,867.2812726,0.058588504,119.6250651,0.071017557,0,0,-169.1712754,124,Cpeak
Mod-Nom-Real,AK,4,HYD1000,HYD1000,2045-Hhigh,1000,6,2009.098183,6090.7,3.229246844,868.3758393,0.074788801,150.1997052,0.074759764,0,0,-564.5931451,231,Cpeak
Mod-H1-Real,AK,4,HYD1000,HYD1000,2045-Hhigh,1000,5,1654.92173,5199.5969,3.317103845,866.5221818,0.059643413,117.2105743,0.070825449,0,0,-323.0231805,173,Cpeak
Mod-Nom-Ideal,CH,4,HYD1000,HYD1000,2045-Hhigh,1000,14,5320.445212,14058.1,2.878695479,987.7506245,0.181035472,418.9694324,0.078747063,0,0,-3306.808782,519,Cpeak
Mod-H1-Ideal,CH,4,HYD1000,HYD1000,2045-Hhigh,1000,8.5,4555.006138,11594.53591,2.749824821,983.9055008,0.155954934,350.7606452,0.077005526,0,0,-2393.387176,502,Cpeak
Mod-Nom-Real,CH,4,HYD1000,HYD1000,2045-Hhigh,1000,14,4457.905193,12055.86667,2.939810989,984.0700794,0.190454584,353.7469522,0.079352731,0,0,-4579.741922,590,Cpeak
Mod-H1-Real,CH,4,HYD1000,HYD1000,2045-Hhigh,1000,8.5,4064.285498,10492.43426,2.783359299,980.7813626,0.165993774,313.2648924,0.077077482,0,0,-4055.504895,626,Cpeak
Mass-Nom-Ideal,AK,4,HYD1000,HYD1000,2045-Hhigh,1000,6,1794.586158,5461.4,3.219189691,862.1267415,0.043716035,130.2251764,0.072565575,0,0,-55.40938554,75,Cpeak
Mass-H1-Ideal,AK,4,HYD1000,HYD1000,2045-Hhigh,1000,5,1086.654408,3539.2608,3.322946774,852.1939799,0.013197407,68.82929343,0.063340555,0,0,0,0,Cpeak
Mass-Nom-Real,AK,4,HYD1000,HYD1000,2045-Hhigh,1000,6,1679.806141,5161,3.238488891,859.4647648,0.045841383,121.0120061,0.072039269,0,0,-262.965611,158,Cpeak
Mass-H1-Real,AK,4,HYD1000,HYD1000,2045-Hhigh,1000,5,1082.805403,3530.329478,3.325497811,851.9196735,0.013192721,68.36001471,0.063132318,0,0,0,0,Cpeak
Mass-Nom-Ideal,CH,4,HYD1000,HYD1000,2045-Hhigh,1000,11.2,3768.668516,9884.431,2.825418461,980.0300809,0.094499247,290.999216,0.077215392,0,0,-889.181009,202,Cpeak
Mass-H1-Ideal,CH,4,HYD1000,HYD1000,2045-Hhigh,1000,5,1842.953974,5032.907964,2.849555726,966.2032206,0.044458756,135.1786853,0.073348921,0,0,-37.24081689,44,Cpeak
Mass-Nom-Real,CH,4,HYD1000,HYD1000,2045-Hhigh,1000,11.2,3183.979551,8657.238533,2.922166073,975.3309992,0.105650524,247.0243611,0.077583526,0,0,-1855.549643,300,Cpeak
Mass-H1-Real,CH,4,HYD1000,HYD1000,2045-Hhigh,1000,5,1776.333195,4910.57144,2.881088784,964.5274351,0.048010807,129.8110201,0.07307808,0,0,-200.9502675,95,Cpeak
Mod-Nom-Ideal,AK,5,HYD1000,HYD1000,2045-Hhigh,1000,6,2269.366433,6882.3,3.225454198,865.8769207,0.072892719,167.7370052,0.073913583,0,0,-354.232971,156,Cpeak
Mod-H1-Ideal,AK,5,HYD1000,HYD1000,2045-Hhigh,1000,5,1824.794125,5750.357489,3.31565219,862.0057666,0.058588504,128.0152032,0.070153231,0,0,-273.6112306,137,Cpeak
Mod-Nom-Real,AK,5,HYD1000,HYD1000,2045-Hhigh,1000,6,2149.408159,6565,3.239710866,864.2689181,0.074788801,158.7405133,0.073853127,0,0,-697.3811204,221,Cpeak
Mod-H1-Real,AK,5,HYD1000,HYD1000,2045-Hhigh,1000,5,1795.239091,5672.706778,3.321590607,861.3077736,0.059643413,125.5943185,0.069959661,0,0,-424.8097017,170,Cpeak
Mod-Nom-Ideal,CH,5,HYD1000,HYD1000,2045-Hhigh,1000,14,5466.102567,14533.86667,2.889922714,984.9391648,0.181035472,428.2105532,0.078339282,0,0,-3682.276751,563,Cpeak
Mod-H1-Ideal,CH,5,HYD1000,HYD1000,2045-Hhigh,1000,8.5,4716.60682,12069.84778,2.756891484,980.6930079,0.155954934,360.8031385,0.076496336,0,0,-2833.573082,552,Cpeak
Mod-Nom-Real,CH,5,HYD1000,HYD1000,2045-Hhigh,1000,14,4603.434493,12531.63333,2.951100015,981.2344954,0.190454584,362.7823248,0.078806883,0,0,-5121.126531,633,Cpeak
Mod-H1-Real,CH,5,HYD1000,HYD1000,2045-Hhigh,1000,8.5,4225.694404,10967.71429,2.789978562,977.549384,0.165993774,323.1713969,0.076477702,0,0,-4674.107398,646,Cpeak
Mass-Nom-Ideal,AK,5,HYD1000,HYD1000,2045-Hhigh,1000,6,1935.159148,5935.9,3.231148232,858.2487984,0.043716035,138.8784,0.07176588,0,0,-126.9493303,100,Cpeak
